iter	Passed	Remaining
7464	420129	2956666
7465	420164	2956460
7466	420226	2956441
7467	420268	2956287
7468	420316	2956172
7469	420345	2955925
7470	420393	2955806
7471	420436	2955661
7472	420481	2955527
7473	420535	2955452
7474	420571	2955250
7475	420624	2955177
7476	420680	2955117
7477	420713	2954896
7478	420766	2954820
7479	420811	2954683
7480	420851	2954510
7481	420893	2954354
7482	420930	2954166
7483	420994	2954163
7484	421052	2954117
7485	421130	2954216
7486	421185	2954146
7487	421228	2954002
7488	421277	2953891
7489	421312	2953686
7490	421361	2953580
7491	421402	2953418
7492	421443	2953254
7493	421495	2953165
7494	421592	2953395
7495	421673	2953516
7496	421716	2953364
7497	421751	2953158
7498	421787	2952962
7499	421868	2953082
7500	421918	2952978
7501	421975	2952928
7502	422023	2952817
7503	422065	2952658
7504	422106	2952495
7505	422142	2952300
7506	422185	2952147
7507	422220	2951943
7508	422262	2951787
7509	422299	2951596
7510	422339	2951429
7511	422393	2951357
7512	422441	2951242
7513	422515	2951311
7514	422578	2951300
7515	422642	2951296
7516	422690	2951184
7517	422735	2951052
7518	422785	2950948
7519	422836	2950858
7520	422880	2950715
7521	422918	2950534
7522	422965	2950415
7523	423030	2950416
7524	423077	2950301
7525	423137	2950266
7526	423185	2950156
7527	423235	2950056
7528	423276	2949891
7529	423325	2949783
7530	423376	2949695
7531	423420	2949555
7532	423477	2949503
7533	423508	2949272
7534	423554	2949140
7535	423602	2949030
7536	423656	2948953
7537	423711	2948892
7538	423755	2948754
7539	423790	2948547
7540	423820	2948306
7541	423874	2948235
7542	423920	2948109
7543	423965	2947977
7544	423995	2947739
7545	424033	2947552
7546	424080	2947437
7547	424113	2947220
7548	424162	2947108
7549	424205	2946961
7550	424263	2946922
7551	424304	2946755
7552	424351	2946638
7553	424394	2946493
7554	424447	2946412
7555	424481	2946203
7556	424521	2946030
7557	424566	2945898
7558	424612	2945776
7559	424665	2945694
7560	424720	2945632
7561	424764	2945490
7562	424808	2945348
7563	424860	2945266
7564	424908	2945150
7565	424957	2945045
7566	424994	2944855
7567	425043	2944749
7568	425140	2944977
7569	425208	2945002
7570	425293	2945145
7571	425349	2945087
7572	425389	2944925
7573	425464	2944993
7574	425501	2944807
7575	425559	2944761
7576	425600	2944602
7577	425630	2944368
7578	425687	2944313
7579	425739	2944230
7580	425771	2944003
7581	425817	2943882
7582	425868	2943788
7583	425906	2943607
7584	425950	2943469
7585	425997	2943347
7586	426053	2943290
7587	426097	2943149
7588	426142	2943019
7589	426190	2942904
7590	426241	2942815
7591	426287	2942683
7592	426326	2942511
7593	426362	2942316
7594	426404	2942161
7595	426452	2942053
7596	426487	2941848
7597	426527	2941684
7598	426568	2941520
7599	426606	2941337
7600	426659	2941263
7601	426712	2941184
7602	426758	2941055
7603	426795	2940872
7604	426839	2940731
7605	426885	2940606
7606	426916	2940378
7607	426962	2940248
7608	427008	2940126
7609	427054	2939999
7610	427097	2939852
7611	427146	2939746
7612	427187	2939587
7613	427241	2939515
7614	427282	2939357
7615	427328	2939232
7616	427370	2939078
7617	427405	2938878
7618	427453	2938763
7619	427503	2938664
7620	427546	2938522
7621	427590	2938379
7622	427641	2938289
7623	427685	2938148
7624	427748	2938143
7625	427797	2938036
7626	427854	2937984
7627	427895	2937825
7628	427953	2937786
7629	427993	2937614
7630	428047	2937543
7631	428092	2937414
7632	428142	2937316
7633	428185	2937168
7634	428255	2937209
7635	428331	2937290
7636	428366	2937088
7637	428428	2937076
7638	428473	2936939
7639	428520	2936823
7640	428573	2936745
7641	428615	2936596
7642	428656	2936433
7643	428708	2936349
7644	428763	2936289
7645	428806	2936141
7646	428850	2936002
7647	428890	2935833
7648	428954	2935833
7649	428996	2935679
7650	429037	2935519
7651	429075	2935340
7652	429149	2935410
7653	429190	2935248
7654	429240	2935150
7655	429278	2934970
7656	429362	2935109
7657	429414	2935021
7658	429510	2935242
7659	429603	2935438
7660	429673	2935474
7661	429737	2935473
7662	429788	2935382
7663	429851	2935373
7664	429898	2935258
7665	429951	2935181
7666	429990	2935007
7667	430050	2934976
7668	430099	2934875
7669	430167	2934895
7670	430230	2934891
7671	430294	2934884
7672	430341	2934767
7673	430385	2934627
7674	430438	2934552
7675	430487	2934448
7676	430541	2934378
7677	430586	2934249
7678	430646	2934220
7679	430686	2934054
7680	430756	2934089
7681	430831	2934166
7682	430883	2934081
7683	430936	2934002
7684	430978	2933849
7685	431031	2933771
7686	431079	2933659
7687	431131	2933579
7688	431178	2933463
7689	431232	2933388
7690	431279	2933269
7691	431320	2933110
7692	431374	2933043
7693	431432	2933002
7694	431490	2932955
7695	431543	2932883
7696	431594	2932791
7697	431649	2932730
7698	431707	2932681
7699	431770	2932671
7700	431854	2932807
7701	431931	2932897
7702	432008	2932981
7703	432057	2932876
7704	432117	2932845
7705	432162	2932718
7706	432221	2932679
7707	432283	2932666
7708	432344	2932642
7709	432399	2932574
7710	432451	2932493
7711	432513	2932475
7712	432560	2932357
7713	432632	2932408
7714	432698	2932423
7715	432755	2932374
7716	432817	2932358
7717	432851	2932152
7718	432907	2932094
7719	432962	2932033
7720	433038	2932111
7721	433116	2932204
7722	433163	2932081
7723	433204	2931924
7724	433267	2931914
7725	433317	2931820
7726	433392	2931891
7727	433493	2932140
7728	433544	2932049
7729	433594	2931951
7730	433643	2931850
7731	433694	2931754
7732	433746	2931675
7733	433803	2931625
7734	433850	2931508
7735	433934	2931640
7736	433997	2931628
7737	434052	2931566
7738	434103	2931477
7739	434146	2931330
7740	434197	2931239
7741	434241	2931104
7742	434307	2931109
7743	434359	2931029
7744	434412	2930952
7745	434456	2930814
7746	434507	2930726
7747	434555	2930616
7748	434606	2930524
7749	434654	2930412
7750	434708	2930339
7751	434780	2930395
7752	434840	2930364
7753	434895	2930302
7754	434952	2930253
7755	435004	2930168
7756	435047	2930019
7757	435187	2930532
7758	435254	2930551
7759	435348	2930745
7760	435410	2930735
7761	435492	2930849
7762	435555	2930843
7763	435621	2930849
7764	435668	2930735
7765	435722	2930663
7766	435773	2930571
7767	435824	2930479
7768	435872	2930374
7769	435925	2930292
7770	435966	2930138
7771	436039	2930197
7772	436107	2930215
7773	436166	2930179
7774	436239	2930240
7775	436303	2930233
7776	436366	2930225
7777	436471	2930497
7778	436598	2930915
7779	436729	2931365
7780	436866	2931847
7781	436934	2931875
7782	437076	2932394
7783	437161	2932530
7784	437312	2933108
7785	437423	2933425
7786	437530	2933704
7787	437656	2934116
7788	437731	2934188
7789	437817	2934330
7790	437894	2934415
7791	437961	2934432
7792	438099	2934922
7793	438218	2935290
7794	438300	2935403
7795	438362	2935383
7796	438449	2935535
7797	438538	2935699
7798	438701	2936354
7799	438797	2936570
7800	438862	2936572
7801	438924	2936550
7802	438981	2936504
7803	439031	2936403
7804	439089	2936355
7805	439212	2936746
7806	439281	2936777
7807	439380	2937005
7808	439438	2936958
7809	439489	2936869
7810	439529	2936706
7811	439577	2936590
7812	439613	2936405
7813	439663	2936300
7814	439717	2936234
7815	439791	2936297
7816	439831	2936127
7817	439880	2936025
7818	439918	2935849
7819	439970	2935763
7820	440005	2935565
7821	440043	2935384
7822	440090	2935269
7823	440142	2935184
7824	440191	2935079
7825	440234	2934931
7826	440291	2934881
7827	440332	2934723
7828	440381	2934620
7829	440420	2934450
7830	440474	2934381
7831	440513	2934205
7832	440558	2934072
7833	440603	2933943
7834	440646	2933803
7835	440685	2933632
7836	440721	2933435
7837	440764	2933293
7838	440802	2933116
7839	440861	2933076
7840	440914	2933003
7841	440976	2932985
7842	441026	2932887
7843	441109	2933006
7844	441152	2932861
7845	441214	2932846
7846	441267	2932768
7847	441351	2932898
7848	441407	2932839
7849	441459	2932754
7850	441503	2932616
7851	441538	2932420
7852	441586	2932305
7853	441621	2932107
7854	441661	2931947
7855	441716	2931878
7856	441778	2931863
7857	441858	2931966
7858	441919	2931940
7859	441990	2931981
7860	442032	2931830
7861	442076	2931696
7862	442119	2931549
7863	442165	2931428
7864	442205	2931263
7865	442257	2931177
7866	442309	2931093
7867	442349	2930929
7868	442392	2930785
7869	442438	2930661
7870	442496	2930616
7871	442535	2930446
7872	442585	2930348
7873	442635	2930251
7874	442680	2930121
7875	442724	2929987
7876	442776	2929901
7877	442818	2929750
7878	442872	2929682
7879	442909	2929494
7880	442947	2929320
7881	442998	2929229
7882	443035	2929047
7883	443085	2928951
7884	443134	2928848
7885	443193	2928805
7886	443240	2928691
7887	443285	2928564
7888	443332	2928441
7889	443376	2928309
7890	443434	2928262
7891	443505	2928306
7892	443584	2928402
7893	443648	2928395
7894	443718	2928429
7895	443797	2928523
7896	443868	2928567
7897	443906	2928391
7898	443958	2928302
7899	444002	2928168
7900	444055	2928088
7901	444106	2928000
7902	444157	2927908
7903	444199	2927761
7904	444252	2927683
7905	444301	2927578
7906	444372	2927622
7907	444413	2927463
7908	444470	2927415
7909	444522	2927327
7910	444585	2927317
7911	444625	2927153
7912	444664	2926984
7913	444704	2926822
7914	444747	2926677
7915	444787	2926516
7916	444839	2926431
7917	444885	2926311
7918	444930	2926180
7919	444974	2926044
7920	445041	2926058
7921	445110	2926088
7922	445168	2926043
7923	445227	2926006
7924	445297	2926038
7925	445357	2926008
7926	445430	2926059
7927	445504	2926126
7928	445564	2926092
7929	445608	2925953
7930	445656	2925843
7931	445696	2925684
7932	445739	2925541
7933	445787	2925431
7934	445832	2925300
7935	445885	2925226
7936	445947	2925207
7937	446025	2925290
7938	446085	2925263
7939	446119	2925063
7940	446173	2924989
7941	446223	2924890
7942	446270	2924774
7943	446320	2924681
7944	446387	2924693
7945	446437	2924595
7946	446473	2924407
7947	446511	2924235
7948	446552	2924076
7949	446597	2923952
7950	446647	2923852
7951	446703	2923793
7952	446747	2923661
7953	446789	2923514
7954	446838	2923406
7955	446874	2923221
7956	446908	2923021
7957	446955	2922904
7958	447002	2922789
7959	447042	2922624
7960	447086	2922485
7961	447130	2922351
7962	447171	2922199
7963	447204	2921988
7964	447255	2921903
7965	447290	2921706
7966	447324	2921502
7967	447379	2921444
7968	447435	2921382
7969	447478	2921240
7970	447517	2921077
7971	447560	2920933
7972	447596	2920748
7973	447636	2920580
7974	447665	2920352
7975	447703	2920177
7976	447745	2920026
7977	447789	2919895
7978	447831	2919744
7979	447869	2919569
7980	447905	2919382
7981	447959	2919315
7982	448000	2919157
7983	448043	2919013
7984	448086	2918873
7985	448119	2918671
7986	448154	2918478
7987	448200	2918352
7988	448252	2918272
7989	448294	2918120
7990	448355	2918098
7991	448397	2917948
7992	448442	2917819
7993	448477	2917627
7994	448520	2917490
7995	448559	2917321
7996	448597	2917147
7997	448635	2916971
7998	448675	2916811
7999	448729	2916740
8000	448768	2916576
8001	448806	2916403
8002	448854	2916291
8003	448898	2916155
8004	448944	2916035
8005	448989	2915905
8006	449040	2915817
8007	449076	2915633
8008	449110	2915436
8009	449164	2915364
8010	449198	2915164
8011	449234	2914976
8012	449279	2914849
8013	449322	2914708
8014	449367	2914580
8015	449414	2914465
8016	449457	2914328
8017	449496	2914159
8018	449539	2914020
8019	449576	2913838
8020	449621	2913708
8021	449663	2913561
8022	449702	2913396
8023	449755	2913323
8024	449796	2913166
8025	449839	2913030
8026	449878	2912862
8027	449930	2912781
8028	449964	2912579
8029	450021	2912532
8030	450085	2912528
8031	450128	2912382
8032	450178	2912290
8033	450228	2912196
8034	450273	2912070
8035	450311	2911894
8036	450345	2911697
8037	450392	2911583
8038	450437	2911456
8039	450474	2911276
8040	450514	2911117
8041	450558	2910979
8042	450608	2910887
8043	450664	2910833
8044	450710	2910713
8045	450758	2910599
8046	450809	2910510
8047	450862	2910438
8048	450926	2910431
8049	450963	2910253
8050	451015	2910172
8051	451057	2910029
8052	451098	2909873
8053	451148	2909777
8054	451187	2909611
8055	451236	2909512
8056	451268	2909298
8057	451304	2909115
8058	451350	2908994
8059	451406	2908938
8060	451456	2908843
8061	451492	2908661
8062	451533	2908506
8063	451566	2908304
8064	451616	2908210
8065	451666	2908115
8066	451726	2908082
8067	451766	2907924
8068	451827	2907901
8069	451878	2907810
8070	451943	2907813
8071	451995	2907730
8072	452040	2907607
8073	452086	2907483
8074	452150	2907479
8075	452225	2907547
8076	452300	2907615
8077	452347	2907499
8078	452409	2907482
8079	452448	2907320
8080	452476	2907083
8081	452525	2906981
8082	452578	2906908
8083	452613	2906717
8084	452648	2906526
8085	452686	2906351
8086	452730	2906222
8087	452773	2906079
8088	452819	2905962
8089	452849	2905738
8090	452909	2905705
8091	452957	2905597
8092	453003	2905482
8093	453058	2905417
8094	453108	2905321
8095	453152	2905188
8096	453213	2905170
8097	453253	2905010
8098	453285	2904796
8099	453336	2904712
8100	453402	2904722
8101	453445	2904582
8102	453487	2904433
8103	453536	2904337
8104	453577	2904183
8105	453623	2904062
8106	453664	2903910
8107	453715	2903821
8108	453750	2903632
8109	453788	2903462
8110	453836	2903357
8111	453880	2903221
8112	453920	2903064
8113	453957	2902889
8114	454003	2902768
8115	454062	2902732
8116	454126	2902726
8117	454166	2902567
8118	454208	2902423
8119	454252	2902293
8120	454303	2902204
8121	454338	2902014
8122	454381	2901880
8123	454438	2901826
8124	454494	2901771
8125	454539	2901649
8126	454580	2901494
8127	454645	2901494
8128	454693	2901393
8129	454740	2901280
8130	454814	2901334
8131	454849	2901146
8132	454894	2901019
8133	454945	2900935
8134	455024	2901026
8135	455090	2901034
8136	455149	2901000
8137	455236	2901137
8138	455307	2901178
8139	455351	2901047
8140	455414	2901036
8141	455454	2900881
8142	455497	2900741
8143	455531	2900546
8144	455584	2900468
8145	455619	2900283
8146	455649	2900063
8147	455698	2899957
8148	455739	2899806
8149	455780	2899657
8150	455829	2899560
8151	455886	2899509
8152	455933	2899400
8153	455968	2899205
8154	456016	2899098
8155	456050	2898903
8156	456090	2898746
8157	456132	2898602
8158	456174	2898462
8159	456216	2898317
8160	456261	2898191
8161	456316	2898132
8162	456352	2897949
8163	456402	2897852
8164	456448	2897736
8165	456487	2897572
8166	456528	2897422
8167	456569	2897272
8168	456607	2897100
8169	456647	2896947
8170	456697	2896852
8171	456737	2896693
8172	456785	2896585
8173	456829	2896456
8174	456869	2896302
8175	456914	2896179
8176	456962	2896072
8177	457014	2895992
8178	457053	2895828
8179	457105	2895749
8180	457156	2895658
8181	457208	2895576
8182	457262	2895513
8183	457316	2895445
8184	457372	2895387
8185	457419	2895276
8186	457458	2895116
8187	457513	2895049
8188	457556	2894912
8189	457609	2894842
8190	457657	2894732
8191	457715	2894695
8192	457781	2894698
8193	457821	2894547
8194	457883	2894529
8195	457922	2894363
8196	457969	2894253
8197	458015	2894132
8198	458066	2894048
8199	458113	2893937
8200	458156	2893796
8201	458202	2893681
8202	458242	2893522
8203	458340	2893736
8204	458418	2893817
8205	458493	2893881
8206	458559	2893889
8207	458600	2893744
8208	458644	2893612
8209	458700	2893558
8210	458746	2893439
8211	458795	2893336
8212	458837	2893193
8213	458911	2893253
8214	458974	2893242
8215	459033	2893209
8216	459078	2893084
8217	459126	2892975
8218	459180	2892909
8219	459229	2892811
8220	459279	2892716
8221	459316	2892542
8222	459360	2892410
8223	459405	2892288
8224	459461	2892230
8225	459509	2892124
8226	459552	2891989
8227	459599	2891878
8228	459649	2891788
8229	459697	2891680
8230	459744	2891570
8231	459787	2891431
8232	459822	2891249
8233	459876	2891176
8234	459917	2891032
8235	459963	2890912
8236	460008	2890789
8237	460094	2890920
8238	460148	2890853
8239	460203	2890791
8240	460256	2890717
8241	460297	2890567
8242	460349	2890490
8243	460393	2890359
8244	460438	2890232
8245	460492	2890168
8246	460529	2889996
8247	460576	2889880
8248	460633	2889835
8249	460674	2889688
8250	460713	2889526
8251	460752	2889362
8252	460799	2889252
8253	460848	2889150
8254	460885	2888977
8255	460928	2888840
8256	460975	2888731
8257	461016	2888583
8258	461063	2888468
8259	461111	2888366
8260	461160	2888270
8261	461214	2888198
8262	461269	2888141
8263	461314	2888014
8264	461372	2887975
8265	461431	2887936
8266	461475	2887810
8267	461519	2887681
8268	461571	2887597
8269	461661	2887753
8270	461757	2887949
8271	461787	2887737
8272	461864	2887810
8273	461956	2887984
8274	462009	2887907
8275	462074	2887908
8276	462123	2887810
8277	462206	2887926
8278	462274	2887948
8279	462355	2888045
8280	462422	2888058
8281	462531	2888338
8282	462600	2888363
8283	462649	2888264
8284	462696	2888150
8285	462738	2888013
8286	462786	2887908
8287	462829	2887772
8288	462878	2887669
8289	462954	2887741
8290	463038	2887860
8291	463132	2888045
8292	463205	2888096
8293	463287	2888203
8294	463369	2888306
8295	463460	2888473
8296	463521	2888449
8297	463607	2888581
8298	463676	2888603
8299	463756	2888698
8300	463822	2888705
8301	463869	2888599
8302	463899	2888378
8303	463951	2888300
8304	464000	2888201
8305	464063	2888189
8306	464109	2888074
8307	464176	2888088
8308	464235	2888048
8309	464283	2887942
8310	464332	2887843
8311	464379	2887732
8312	464419	2887579
8313	464483	2887574
8314	464522	2887416
8315	464587	2887413
8316	464629	2887272
8317	464685	2887220
8318	464727	2887075
8319	464779	2886995
8320	464828	2886899
8321	464867	2886735
8322	464908	2886589
8323	465028	2886933
8324	465082	2886863
8325	465146	2886855
8326	465196	2886766
8327	465267	2886804
8328	465330	2886790
8329	465383	2886716
8330	465445	2886701
8331	465488	2886568
8332	465528	2886409
8333	465565	2886234
8334	465609	2886108
8335	465655	2885989
8336	465694	2885832
8337	465745	2885742
8338	465781	2885565
8339	465825	2885434
8340	465871	2885321
8341	465927	2885268
8342	466047	2885605
8343	466098	2885518
8344	466161	2885509
8345	466203	2885368
8346	466250	2885253
8347	466297	2885146
8348	466341	2885017
8349	466375	2884827
8350	466429	2884757
8351	466479	2884667
8352	466523	2884538
8353	466574	2884454
8354	466609	2884267
8355	466650	2884121
8356	466699	2884019
8357	466751	2883941
8358	466819	2883962
8359	466889	2883993
8360	466938	2883894
8361	467005	2883904
8362	467096	2884067
8363	467230	2884497
8364	467300	2884527
8365	467364	2884522
8366	467421	2884469
8367	467484	2884460
8368	467538	2884390
8369	467587	2884295
8370	467629	2884155
8371	467681	2884071
8372	467726	2883949
8373	467773	2883836
8374	467824	2883756
8375	467872	2883650
8376	467918	2883530
8377	467969	2883447
8378	468010	2883300
8379	468055	2883177
8380	468092	2883003
8381	468136	2882875
8382	468187	2882788
8383	468252	2882793
8384	468296	2882661
8385	468360	2882654
8386	468409	2882557
8387	468468	2882522
8388	468519	2882436
8389	468562	2882299
8390	468605	2882164
8391	468652	2882058
8392	468692	2881904
8393	468732	2881750
8394	468787	2881686
8395	468832	2881563
8396	468882	2881475
8397	468936	2881408
8398	468980	2881282
8399	469035	2881217
8400	469083	2881113
8401	469126	2880979
8402	469164	2880811
8403	469202	2880649
8404	469257	2880585
8405	469311	2880520
8406	469352	2880375
8407	469399	2880266
8408	469462	2880249
8409	469500	2880089
8410	469565	2880085
8411	469615	2879996
8412	469654	2879834
8413	469693	2879676
8414	469739	2879562
8415	469785	2879447
8416	469832	2879337
8417	469871	2879175
8418	469920	2879081
8419	469968	2878973
8420	470019	2878891
8421	470069	2878801
8422	470112	2878662
8423	470157	2878542
8424	470243	2878674
8425	470319	2878740
8426	470413	2878915
8427	470452	2878760
8428	470505	2878685
8429	470544	2878529
8430	470578	2878338
8431	470632	2878269
8432	470681	2878170
8433	470730	2878075
8434	470777	2877967
8435	470824	2877858
8436	470870	2877741
8437	470919	2877645
8438	470969	2877553
8439	471018	2877456
8440	471057	2877297
8441	471113	2877240
8442	471152	2877082
8443	471187	2876897
8444	471248	2876876
8445	471285	2876703
8446	471328	2876572
8447	471364	2876393
8448	471402	2876229
8449	471461	2876193
8450	471512	2876110
8451	471563	2876024
8452	471619	2875968
8453	471730	2876252
8454	471770	2876101
8455	471862	2876263
8456	471919	2876211
8457	471979	2876182
8458	472035	2876131
8459	472093	2876086
8460	472152	2876050
8461	472204	2875972
8462	472250	2875854
8463	472317	2875866
8464	472363	2875755
8465	472432	2875775
8466	472495	2875768
8467	472550	2875706
8468	472602	2875627
8469	472642	2875472
8470	472702	2875445
8471	472746	2875315
8472	472790	2875190
8473	472834	2875059
8474	472877	2874929
8475	472925	2874821
8476	472971	2874708
8477	473022	2874621
8478	473065	2874488
8479	473118	2874421
8480	473189	2874453
8481	473259	2874487
8482	473314	2874424
8483	473341	2874191
8484	473399	2874152
8485	473438	2873992
8486	473526	2874135
8487	473579	2874059
8488	473642	2874048
8489	473685	2873913
8490	473736	2873833
8491	473806	2873862
8492	473852	2873744
8493	473901	2873649
8494	473945	2873522
8495	474001	2873464
8496	474038	2873298
8497	474079	2873154
8498	474127	2873049
8499	474174	2872938
8500	474224	2872846
8501	474270	2872730
8502	474321	2872651
8503	474369	2872543
8504	474417	2872444
8505	474452	2872263
8506	474519	2872271
8507	474571	2872197
8508	474622	2872110
8509	474695	2872157
8510	474736	2872013
8511	474786	2871925
8512	474838	2871846
8513	474911	2871894
8514	474978	2871905
8515	475038	2871871
8516	475105	2871886
8517	475180	2871947
8518	475240	2871917
8519	475291	2871833
8520	475337	2871719
8521	475388	2871633
8522	475433	2871510
8523	475477	2871387
8524	475523	2871268
8525	475576	2871194
8526	475619	2871066
8527	475672	2870990
8528	475712	2870841
8529	475751	2870685
8530	475797	2870568
8531	475844	2870458
8532	475891	2870350
8533	475935	2870223
8534	476004	2870248
8535	476051	2870140
8536	476111	2870111
8537	476163	2870031
8538	476217	2869964
8539	476263	2869852
8540	476302	2869692
8541	476359	2869642
8542	476407	2869542
8543	476468	2869516
8544	476517	2869424
8545	476568	2869338
8546	476619	2869253
8547	476663	2869127
8548	476706	2868996
8549	476765	2868959
8550	476810	2868835
8551	476843	2868646
8552	476893	2868556
8553	476929	2868380
8554	476985	2868325
8555	477031	2868209
8556	477077	2868099
8557	477120	2867961
8558	477173	2867892
8559	477212	2867736
8560	477268	2867681
8561	477302	2867494
8562	477345	2867360
8563	477396	2867276
8564	477444	2867173
8565	477495	2867092
8566	477540	2866969
8567	477583	2866840
8568	477625	2866700
8569	477674	2866605
8570	477723	2866509
8571	477772	2866415
8572	477814	2866272
8573	477865	2866192
8574	477909	2866062
8575	477962	2865989
8576	478031	2866013
8577	478082	2865930
8578	478134	2865855
8579	478191	2865807
8580	478236	2865686
8581	478287	2865600
8582	478335	2865500
8583	478383	2865395
8584	478423	2865245
8585	478472	2865153
8586	478519	2865042
8587	478567	2864939
8588	478608	2864797
8589	478676	2864812
8590	478718	2864676
8591	478767	2864582
8592	478814	2864474
8593	478856	2864336
8594	478905	2864240
8595	478947	2864103
8596	478992	2863983
8597	479059	2863990
8598	479102	2863862
8599	479151	2863768
8600	479197	2863654
8601	479247	2863561
8602	479307	2863532
8603	479359	2863451
8604	479408	2863357
8605	479456	2863254
8606	479505	2863160
8607	479552	2863050
8608	479611	2863016
8609	479649	2862854
8610	479697	2862753
8611	479749	2862679
8612	479799	2862586
8613	479848	2862488
8614	479897	2862392
8615	479939	2862260
8616	479984	2862139
8617	480030	2862025
8618	480085	2861967
8619	480120	2861785
8620	480167	2861680
8621	480217	2861588
8622	480263	2861477
8623	480312	2861380
8624	480364	2861304
8625	480399	2861123
8626	480439	2860972
8627	480494	2860911
8628	480554	2860883
8629	480600	2860767
8630	480640	2860623
8631	480682	2860486
8632	480722	2860334
8633	480766	2860211
8634	480806	2860060
8635	480860	2859996
8636	480903	2859864
8637	480950	2859759
8638	480998	2859655
8639	481053	2859593
8640	481094	2859450
8641	481140	2859338
8642	481173	2859146
8643	481231	2859107
8644	481283	2859030
8645	481339	2858976
8646	481389	2858887
8647	481437	2858786
8648	481483	2858670
8649	481552	2858696
8650	481608	2858641
8651	481675	2858656
8652	481737	2858634
8653	481794	2858590
8654	481845	2858501
8655	481887	2858366
8656	481937	2858277
8657	481980	2858150
8658	482030	2858058
8659	482081	2857974
8660	482121	2857829
8661	482160	2857671
8662	482216	2857620
8663	482265	2857522
8664	482326	2857501
8665	482376	2857409
8666	482424	2857310
8667	482473	2857214
8668	482545	2857252
8669	482586	2857111
8670	482651	2857114
8671	482696	2856992
8672	482735	2856840
8673	482773	2856680
8674	482820	2856572
8675	482869	2856474
8676	482933	2856467
8677	482992	2856435
8678	483063	2856472
8679	483110	2856362
8680	483178	2856383
8681	483235	2856334
8682	483279	2856209
8683	483323	2856084
8684	483370	2855974
8685	483413	2855847
8686	483471	2855803
8687	483533	2855789
8688	483599	2855789
8689	483657	2855750
8690	483712	2855689
8691	483758	2855575
8692	483803	2855461
8693	483858	2855400
8694	483905	2855295
8695	483959	2855224
8696	483997	2855066
8697	484057	2855036
8698	484107	2854951
8699	484157	2854861
8700	484198	2854718
8701	484255	2854667
8702	484291	2854496
8703	484340	2854405
8704	484378	2854243
8705	484438	2854216
8706	484479	2854070
8707	484521	2853933
8708	484569	2853835
8709	484613	2853709
8710	484661	2853609
8711	484695	2853429
8712	484746	2853345
8713	484797	2853261
8714	484869	2853305
8715	484942	2853346
8716	484994	2853272
8717	485054	2853239
8718	485119	2853244
8719	485203	2853351
8720	485282	2853431
8721	485336	2853368
8722	485387	2853285
8723	485427	2853139
8724	485479	2853061
8725	485566	2853190
8726	485600	2853006
8727	485649	2852913
8728	485692	2852782
8729	485740	2852684
8730	485783	2852551
8731	485836	2852482
8732	485882	2852366
8733	485936	2852303
8734	485982	2852194
8735	486020	2852033
8736	486060	2851883
8737	486126	2851891
8738	486174	2851787
8739	486216	2851652
8740	486276	2851621
8741	486325	2851529
8742	486370	2851410
8743	486423	2851338
8744	486469	2851226
8745	486503	2851046
8746	486556	2850975
8747	486591	2850800
8748	486639	2850700
8749	486688	2850604
8750	486745	2850559
8751	486786	2850413
8752	486824	2850259
8753	486864	2850110
8754	486901	2849946
8755	486939	2849788
8756	486983	2849660
8757	487021	2849504
8758	487076	2849443
8759	487127	2849364
8760	487178	2849278
8761	487245	2849288
8762	487285	2849144
8763	487354	2849165
8764	487400	2849057
8765	487442	2848918
8766	487486	2848798
8767	487542	2848745
8768	487581	2848590
8769	487630	2848495
8770	487669	2848342
8771	487714	2848226
8772	487757	2848096
8773	487794	2847932
8774	487840	2847821
8775	487875	2847646
8776	487912	2847478
8777	487959	2847373
8778	487994	2847197
8779	488037	2847071
8780	488075	2846911
8781	488126	2846832
8782	488173	2846722
8783	488219	2846613
8784	488267	2846510
8785	488329	2846492
8786	488370	2846353
8787	488407	2846193
8788	488469	2846172
8789	488512	2846042
8790	488559	2845936
8791	488605	2845825
8792	488640	2845652
8793	488672	2845460
8794	488700	2845243
8795	488750	2845153
8796	488791	2845015
8797	488855	2845007
8798	488916	2844985
8799	488961	2844864
8800	489019	2844824
8801	489069	2844736
8802	489116	2844630
8803	489147	2844435
8804	489196	2844337
8805	489245	2844248
8806	489282	2844082
8807	489335	2844014
8808	489379	2843892
8809	489437	2843850
8810	489479	2843712
8811	489526	2843611
8812	489569	2843479
8813	489626	2843431
8814	489663	2843267
8815	489707	2843149
8816	489752	2843028
8817	489790	2842872
8818	489840	2842788
8819	489885	2842669
8820	489938	2842596
8821	489998	2842566
8822	490040	2842435
8823	490085	2842320
8824	490135	2842232
8825	490179	2842106
8826	490224	2841989
8827	490264	2841848
8828	490313	2841751
8829	490367	2841686
8830	490417	2841600
8831	490469	2841524
8832	490518	2841431
8833	490570	2841356
8834	490614	2841232
8835	490649	2841056
8836	490697	2840960
8837	490741	2840836
8838	490777	2840666
8839	490844	2840679
8840	490887	2840550
8841	490938	2840469
8842	491002	2840463
8843	491065	2840450
8844	491115	2840364
8845	491166	2840284
8846	491214	2840180
8847	491258	2840061
8848	491305	2839956
8849	491349	2839832
8850	491403	2839767
8851	491459	2839717
8852	491514	2839657
8853	491599	2839772
8854	491647	2839671
8855	491681	2839496
8856	491732	2839413
8857	491796	2839407
8858	491845	2839312
8859	491892	2839206
8860	491948	2839153
8861	492001	2839085
