iter	SMAPE	RMSE
8240	1.096651239	1.013832813
8241	1.096482059	1.013707227
8242	1.096394322	1.013635999
8243	1.096071778	1.013425065
8244	1.095999072	1.013371344
8245	1.095848476	1.013286088
8246	1.095733951	1.013205732
8247	1.095590349	1.013044689
8248	1.095359429	1.01287075
8249	1.095107116	1.012657327
8250	1.094990388	1.012526164
8251	1.094851083	1.012387788
8252	1.094637513	1.012218007
8253	1.094405966	1.012029495
8254	1.094299213	1.011926849
8255	1.094061679	1.011704485
8256	1.093891863	1.011555077
8257	1.093728414	1.011391898
8258	1.093472775	1.01120926
8259	1.09327248	1.011008103
8260	1.093188643	1.010905502
8261	1.092973266	1.010708418
8262	1.092909946	1.010611978
8263	1.092732756	1.010482861
8264	1.092594112	1.010301891
8265	1.092394764	1.010108664
8266	1.092118212	1.009876351
8267	1.091987623	1.009781272
8268	1.09179591	1.009644867
8269	1.091584179	1.009460019
8270	1.091474965	1.009385208
8271	1.091394725	1.009288826
8272	1.091263057	1.009180953
8273	1.091138672	1.009065337
8274	1.09094292	1.008913974
8275	1.090754627	1.008748279
8276	1.090639205	1.008648262
8277	1.090442156	1.008493432
8278	1.090302238	1.008345564
8279	1.090078655	1.008040639
8280	1.089920444	1.007905163
8281	1.089724002	1.007758135
8282	1.089481544	1.007558466
8283	1.089332947	1.00745226
8284	1.089240199	1.007321828
8285	1.089005959	1.007147184
8286	1.088904075	1.007024558
8287	1.088740452	1.006903627
8288	1.088625428	1.006822611
8289	1.088413307	1.006646676
8290	1.088251047	1.006502763
8291	1.088086031	1.006341148
8292	1.088002846	1.006252186
8293	1.087861602	1.006141618
8294	1.087572669	1.0058846
8295	1.087249499	1.005590954
8296	1.08717446	1.005509634
8297	1.087085023	1.005437454
8298	1.086980127	1.005360658
8299	1.086747467	1.005163449
8300	1.086609368	1.005069435
8301	1.086498152	1.004967209
8302	1.086445379	1.00490651
8303	1.086321726	1.004776646
8304	1.086043657	1.0045438
8305	1.085940841	1.004421794
8306	1.085769364	1.004256869
8307	1.085554787	1.004076866
8308	1.0853253	1.003887456
8309	1.08511257	1.003689207
8310	1.084911418	1.003463742
8311	1.084717711	1.003287523
8312	1.084622647	1.003166655
8313	1.084417683	1.003029902
8314	1.084339167	1.002978547
8315	1.084114036	1.00278175
8316	1.08397726	1.002633405
8317	1.083868434	1.00253243
8318	1.083758291	1.002412917
8319	1.083526521	1.00222746
8320	1.083271101	1.002055551
8321	1.083170762	1.00196157
8322	1.082982069	1.001848362
8323	1.082746454	1.001612549
8324	1.082520683	1.00136115
8325	1.082450772	1.001314174
8326	1.082213804	1.001043045
8327	1.081973599	1.000789364
8328	1.081838183	1.000673683
8329	1.081790787	1.000648734
8330	1.081645168	1.000522933
8331	1.081551806	1.000392188
8332	1.081479753	1.000310792
8333	1.081329468	1.000175482
8334	1.081053082	0.9999336033
8335	1.080957854	0.999826382
8336	1.080828354	0.9997219415
8337	1.080528058	0.9994427781
8338	1.080447376	0.9993592087
8339	1.080380262	0.9993210538
8340	1.080203725	0.9991438947
8341	1.080025883	0.9990174407
8342	1.079832927	0.9988386042
8343	1.079723369	0.9987773264
8344	1.07959808	0.9986860805
8345	1.079477414	0.9986069906
8346	1.079303113	0.9984597547
8347	1.079167974	0.9983462259
8348	1.079037106	0.998234773
8349	1.078836338	0.9981225232
8350	1.078667677	0.9980012624
8351	1.078511141	0.9978374745
8352	1.07840294	0.9977317686
8353	1.078252061	0.997597241
8354	1.078015446	0.9973994664
8355	1.077995899	0.9973862182
8356	1.077790097	0.9972182613
8357	1.077563646	0.9969884758
8358	1.07742531	0.9968985469
8359	1.077313684	0.9968167278
8360	1.077171472	0.9966946248
8361	1.076998146	0.9965152993
8362	1.076842973	0.9963656281
8363	1.0767095	0.9962172525
8364	1.076642074	0.9961673322
8365	1.076444798	0.9960010946
8366	1.076226979	0.9957971403
8367	1.075971895	0.9956095938
8368	1.075800635	0.9954867693
8369	1.075546902	0.9953097607
8370	1.075419663	0.9951987486
8371	1.075179956	0.9949550504
8372	1.074975398	0.9947627927
8373	1.074761174	0.9945868211
8374	1.074587555	0.9944181969
8375	1.07437618	0.994156197
8376	1.07415248	0.9940090859
8377	1.073950404	0.9938301919
8378	1.073798407	0.9936528994
8379	1.073582072	0.9934786237
8380	1.073508258	0.9934005484
8381	1.073277657	0.9932416633
8382	1.073096298	0.9931135177
8383	1.07286699	0.9929338795
8384	1.072719555	0.9928115486
8385	1.072465708	0.992502753
8386	1.072267211	0.9923332293
8387	1.072132271	0.9922294691
8388	1.071974608	0.992086234
8389	1.07187834	0.9919665571
8390	1.071600319	0.9917350552
8391	1.071492538	0.9916359794
8392	1.071390006	0.9915599597
8393	1.071341014	0.9915003644
8394	1.071167129	0.9912730796
8395	1.070938615	0.9911165405
8396	1.07076761	0.9909582024
8397	1.070635308	0.9908120597
8398	1.070483773	0.9907164246
8399	1.07026791	0.9904930069
8400	1.070031984	0.9902668488
8401	1.069911766	0.9901791154
8402	1.069811322	0.9900894953
8403	1.06968724	0.9899814796
8404	1.069538675	0.9897764865
8405	1.069287459	0.9896071599
8406	1.069127905	0.9894423079
8407	1.069079532	0.9893002353
8408	1.068905248	0.9891470473
8409	1.068745129	0.9890208412
8410	1.068427047	0.9887462548
8411	1.068229442	0.9885729057
8412	1.06795298	0.9883496953
8413	1.067636034	0.9881004753
8414	1.067459244	0.9879738029
8415	1.067312363	0.9877929363
8416	1.067144534	0.9876643953
8417	1.067049541	0.9875739156
8418	1.066796841	0.9873618339
8419	1.066607962	0.9872047186
8420	1.066418398	0.9870033945
8421	1.066195909	0.986786708
8422	1.065931907	0.9865080912
8423	1.065745275	0.9863230965
8424	1.065506318	0.9860600173
8425	1.065344786	0.9859134796
8426	1.06516435	0.9857428265
8427	1.065096707	0.9856752202
8428	1.06503163	0.9856373834
8429	1.064865901	0.9854248378
8430	1.064702163	0.9852775015
8431	1.064490167	0.9850819461
8432	1.064355744	0.9849011275
8433	1.064172091	0.9847495329
8434	1.064003528	0.9843751506
8435	1.063871256	0.9842738411
8436	1.063663413	0.9840671411
8437	1.063382779	0.9838342248
8438	1.063220561	0.9836548423
8439	1.063028501	0.9834759568
8440	1.06279439	0.9832895519
8441	1.062598033	0.9831150915
8442	1.062445449	0.9830151052
8443	1.062330251	0.9828785971
8444	1.062091768	0.9827386891
8445	1.061990994	0.9826309413
8446	1.061773174	0.982386517
8447	1.061618321	0.9821840505
8448	1.061500352	0.9821142572
8449	1.061320284	0.9819960072
8450	1.061247918	0.9819082345
8451	1.061104467	0.9817743979
8452	1.060830041	0.9815449857
8453	1.06068013	0.9813848497
8454	1.060341438	0.9811302353
8455	1.060114091	0.9809076075
8456	1.059946469	0.9807456367
8457	1.059864868	0.9806311697
8458	1.059679431	0.980475835
8459	1.059490843	0.9803600606
8460	1.059363153	0.9801519377
8461	1.059231265	0.9800402311
8462	1.059046883	0.9798613797
8463	1.058859259	0.9797209434
8464	1.058685134	0.9795380034
8465	1.058520353	0.9794152948
8466	1.058269524	0.9791704958
8467	1.058039015	0.9789733729
8468	1.057892726	0.9787932399
8469	1.05773564	0.9786942901
8470	1.057535997	0.9784997496
8471	1.057380406	0.9783861926
8472	1.05718889	0.9782227928
8473	1.057146939	0.9781869919
8474	1.056946445	0.9779585331
8475	1.056795586	0.9778347981
8476	1.056607611	0.977684668
8477	1.056405552	0.9774419487
8478	1.056268454	0.9773479934
8479	1.056161451	0.9772485607
8480	1.056005596	0.9770689583
8481	1.055891063	0.9769573887
8482	1.055637152	0.9767883805
8483	1.055500327	0.9766828744
8484	1.055337608	0.9765737359
8485	1.055174497	0.9764705029
8486	1.054950877	0.9762612904
8487	1.054760557	0.9760317392
8488	1.054532337	0.9758097518
8489	1.054418079	0.9757489762
8490	1.05427861	0.9755954474
8491	1.05410939	0.9754366779
8492	1.053836232	0.9752526781
8493	1.053690182	0.9751184821
8494	1.053583411	0.9750181071
8495	1.053355858	0.9747467783
8496	1.053213568	0.9746545612
8497	1.053109021	0.9745557901
8498	1.053006592	0.9744725315
8499	1.052849292	0.9742570866
8500	1.052778019	0.9741723843
8501	1.052507309	0.9739129509
8502	1.052357329	0.9737369307
8503	1.052178409	0.973594963
8504	1.052004472	0.9734798094
8505	1.051840818	0.9733156754
8506	1.051619808	0.9730625423
8507	1.051455366	0.9729017359
8508	1.05127555	0.9727414129
8509	1.051089251	0.9725646919
8510	1.050938014	0.9724364861
8511	1.05080963	0.972347101
8512	1.050643194	0.9721970321
8513	1.050520086	0.972087374
8514	1.050342202	0.9719511938
8515	1.050180709	0.9717976134
8516	1.050110064	0.9717224318
8517	1.049966337	0.9715572598
8518	1.049792477	0.9713873527
8519	1.04966672	0.9713198812
8520	1.049502592	0.971134748
8521	1.049315918	0.9705872168
8522	1.049093923	0.9704451209
8523	1.048934442	0.9702565265
8524	1.04885615	0.9701898257
8525	1.048674494	0.9700363219
8526	1.048450931	0.9698144779
8527	1.04838676	0.9697646783
8528	1.048236238	0.9696595892
8529	1.048143016	0.9695418901
8530	1.047915581	0.9693127539
8531	1.047673097	0.9691012013
8532	1.047570178	0.9690238544
8533	1.047520414	0.9689976941
8534	1.047340153	0.9688341676
8535	1.047202467	0.9686903072
8536	1.04707255	0.9685911366
8537	1.046908946	0.9684458445
8538	1.046666057	0.9681808719
8539	1.046475183	0.9680179559
8540	1.046295268	0.9678580537
8541	1.04600371	0.9676065227
8542	1.045750193	0.9674616721
8543	1.045630289	0.9673548197
8544	1.045517147	0.9672501984
8545	1.045256957	0.9670129835
8546	1.045203707	0.9669413014
8547	1.045080644	0.9667978894
8548	1.044905551	0.9666633709
8549	1.044745952	0.9664570353
8550	1.044499404	0.9662796217
8551	1.044394911	0.9661516614
8552	1.044167304	0.9659565099
8553	1.044074126	0.9658390913
8554	1.043840948	0.9656229518
8555	1.043657173	0.9654779254
8556	1.043503036	0.9652927437
8557	1.043229698	0.9651014079
8558	1.043161898	0.9650206847
8559	1.043017543	0.964926944
8560	1.042781794	0.964759457
8561	1.042644673	0.9646587559
8562	1.042485323	0.9645269306
8563	1.042257921	0.96429658
8564	1.042024592	0.964069241
8565	1.041771532	0.9638758164
8566	1.041631448	0.9637870474
8567	1.041450351	0.9636551059
8568	1.041222195	0.9633907489
8569	1.041002023	0.9632144227
8570	1.040873813	0.9631053048
8571	1.040686311	0.9629753902
8572	1.040504753	0.9627843968
8573	1.040322149	0.9626435297
8574	1.040218607	0.9624995131
8575	1.040054546	0.9623742282
8576	1.039833308	0.9622187026
8577	1.039583698	0.9619954745
8578	1.039432845	0.9618686664
8579	1.039186401	0.9617082004
8580	1.039060125	0.9615765388
8581	1.038940001	0.9613942826
8582	1.038707816	0.961214445
8583	1.038608841	0.961116942
8584	1.038487226	0.9609761838
8585	1.038336749	0.9608444576
8586	1.038257072	0.9607911507
8587	1.038066632	0.9605847295
8588	1.037943986	0.9604898597
8589	1.037792951	0.9603524405
8590	1.037649006	0.9602215769
8591	1.037503348	0.9601212854
8592	1.037357315	0.9600153738
8593	1.037193753	0.9598675975
8594	1.03696567	0.9596963614
8595	1.036914497	0.9596448115
8596	1.03665449	0.9594932948
8597	1.036499369	0.9593250637
8598	1.03632101	0.9592032707
8599	1.036067092	0.9589533754
8600	1.035958841	0.9588408247
8601	1.035808605	0.9587344802
8602	1.035757921	0.9586867593
8603	1.035571469	0.9585527839
8604	1.035405373	0.9584122002
8605	1.035222444	0.9582627369
8606	1.035002194	0.9580396878
8607	1.034791581	0.9578702171
8608	1.034704565	0.9576005128
8609	1.034618489	0.9575167036
8610	1.034481534	0.9574089724
8611	1.034320229	0.957222002
8612	1.03417863	0.9571253332
8613	1.034010453	0.9568874618
8614	1.033841251	0.9567429023
8615	1.033800287	0.9567022612
8616	1.033528669	0.9564951533
8617	1.033349077	0.9563343101
8618	1.033124697	0.956153441
8619	1.032901001	0.9559859297
8620	1.032596059	0.9557624889
8621	1.032410374	0.9556019195
8622	1.032260018	0.955509564
8623	1.032077944	0.955375185
8624	1.031959544	0.9552840599
8625	1.031875495	0.9551831709
8626	1.031751956	0.9550672034
8627	1.031520632	0.9548934038
8628	1.031391316	0.9547704434
8629	1.031232312	0.9546262141
8630	1.031023877	0.9544292111
8631	1.030884974	0.9543041307
8632	1.03075012	0.9541909831
8633	1.030551042	0.9539969607
8634	1.030428821	0.9538851713
8635	1.030217082	0.9537350574
8636	1.030113106	0.9536313267
8637	1.029941259	0.9534689953
8638	1.029851933	0.9533762838
8639	1.029708899	0.9532474751
8640	1.029554584	0.9530685269
8641	1.029399659	0.9529248951
8642	1.029339339	0.9528470873
8643	1.029193451	0.9527312884
8644	1.028935554	0.9525065497
8645	1.028766425	0.9523555402
8646	1.028592994	0.9521712189
8647	1.028407712	0.9520040373
8648	1.028217104	0.9518500106
8649	1.028019402	0.9516666429
8650	1.027818148	0.9515115593
8651	1.027656627	0.9513678885
8652	1.027442127	0.951205377
8653	1.0271673	0.9509803934
8654	1.026974417	0.9507879028
8655	1.026848224	0.9506617283
8656	1.026714092	0.9505349994
8657	1.026569905	0.9503988209
8658	1.026406675	0.9502553265
8659	1.026103792	0.9500207989
8660	1.025983175	0.949923386
8661	1.025751234	0.9497573728
8662	1.025540546	0.9495855631
8663	1.025370503	0.949442576
8664	1.0251381	0.9492277368
8665	1.024976165	0.9491117113
8666	1.024677788	0.9488283958
8667	1.024451151	0.9486283134
8668	1.024313776	0.9484985741
8669	1.024163393	0.9483714034
8670	1.02395644	0.948081267
8671	1.023789553	0.9479257008
8672	1.023694084	0.9478265717
8673	1.023602046	0.9477548738
8674	1.023470982	0.9476390558
8675	1.023435625	0.9476060367
8676	1.023157784	0.9473971331
8677	1.023053697	0.9472651807
8678	1.022839178	0.9470964512
8679	1.02257198	0.9468854367
8680	1.022436759	0.9468095956
8681	1.022315023	0.9466923971
8682	1.022192718	0.9465456242
8683	1.022018161	0.9463814909
8684	1.021918399	0.9463002611
8685	1.021752064	0.9461687471
8686	1.021638147	0.9460330638
8687	1.021472203	0.9458935582
8688	1.021359782	0.9458280286
8689	1.021182321	0.9456442566
8690	1.021001105	0.9454790006
8691	1.020841022	0.9453552181
8692	1.020740957	0.9452764858
8693	1.020555832	0.9451336032
8694	1.020376979	0.9450134686
8695	1.020089584	0.9447429196
8696	1.019832329	0.9445883647
8697	1.019673563	0.9444421728
8698	1.019536392	0.944308125
8699	1.01938949	0.9441488615
8700	1.019240809	0.9440071436
8701	1.019057742	0.943860904
8702	1.018878026	0.9437262488
8703	1.018645675	0.9435551233
8704	1.018470775	0.9434094363
8705	1.018267248	0.9432101932
8706	1.01815679	0.9431457936
8707	1.017835748	0.9428643985
8708	1.017694417	0.9427110905
8709	1.01762349	0.9426348976
8710	1.017514304	0.9425015456
8711	1.017340828	0.9423812245
8712	1.017121752	0.9421591534
8713	1.016941405	0.9419951645
8714	1.016770328	0.9418293756
8715	1.016516408	0.94166813
8716	1.0164304	0.9415814418
8717	1.016252101	0.9413987735
8718	1.016056021	0.9412482927
8719	1.015767143	0.9409930699
8720	1.015549464	0.9407511908
8721	1.01545114	0.9406529679
8722	1.015311025	0.9405221925
8723	1.015150949	0.9403922505
8724	1.015016776	0.9402178533
8725	1.014845213	0.940033544
8726	1.014788331	0.9399841761
8727	1.014562246	0.9398099271
8728	1.014426434	0.9397238822
8729	1.014205341	0.9395075278
8730	1.014140779	0.9394649255
8731	1.013976559	0.939326932
8732	1.013818842	0.9391515315
8733	1.013672156	0.9390021893
8734	1.013530451	0.9388770005
8735	1.013284049	0.9387148873
8736	1.013133367	0.9386163897
8737	1.012982493	0.9385224615
8738	1.012865229	0.9383371139
8739	1.012740441	0.9382285716
8740	1.012662794	0.9381810804
8741	1.012569396	0.9380609834
8742	1.012424092	0.9379438573
8743	1.012339143	0.9378558338
8744	1.012069691	0.9376592947
8745	1.011845422	0.9374669519
8746	1.011646131	0.9373026379
8747	1.011475464	0.9371538381
8748	1.011273384	0.9369653276
8749	1.011075679	0.9367846713
8750	1.010938057	0.9366523632
8751	1.010795196	0.9365416356
8752	1.010569259	0.9362884387
8753	1.010354439	0.9361016884
8754	1.010295895	0.9360193491
8755	1.010166445	0.9359411959
8756	1.009968217	0.9357342622
8757	1.00986661	0.9356162866
8758	1.009708233	0.9354555504
8759	1.009468968	0.9351998197
8760	1.009308768	0.9350484534
8761	1.009052012	0.9348311339
8762	1.008892483	0.9346798654
8763	1.008668009	0.9344867672
8764	1.008502885	0.9343355731
8765	1.008224393	0.9341216255
8766	1.008148864	0.9339784694
8767	1.007953748	0.9338150381
8768	1.007802789	0.9336747511
8769	1.007557559	0.9334808476
8770	1.007340513	0.9333167533
8771	1.007089448	0.9330855724
8772	1.006848443	0.9328767021
8773	1.006622576	0.9327027237
8774	1.006353432	0.9324649722
8775	1.006195762	0.93235768
8776	1.005965836	0.9321695595
8777	1.005889512	0.9320801069
8778	1.00574931	0.931894384
8779	1.005570682	0.931677319
8780	1.005321507	0.9314281417
8781	1.005181086	0.9312987665
8782	1.004992019	0.9311371612
8783	1.004860925	0.9309778814
8784	1.004622346	0.930799087
8785	1.004409053	0.930603702
8786	1.004293425	0.9305073331
8787	1.004179306	0.9304141242
8788	1.003974022	0.9302304088
8789	1.003698544	0.9299981108
8790	1.003547614	0.9298401225
8791	1.003402826	0.9297425066
8792	1.003173424	0.9294906686
8793	1.003077079	0.9293862249
8794	1.002884073	0.9292338105
8795	1.002759657	0.929142523
8796	1.002618246	0.9290519813
8797	1.00245321	0.9289093866
8798	1.002176318	0.9286917263
8799	1.001999238	0.9285431112
8800	1.00183259	0.9283748625
8801	1.001682028	0.9282540029
8802	1.001473239	0.9280365429
8803	1.001387052	0.9279643604
8804	1.001214073	0.9278238827
8805	1.001080113	0.9276809563
8806	1.000916078	0.927498771
8807	1.000683602	0.9273356748
8808	1.000585189	0.9272245241
8809	1.000414741	0.9270363291
8810	1.00025062	0.9268809318
8811	1.000056022	0.9266392079
8812	0.9999091692	0.9265044356
8813	0.9997330293	0.9263321642
8814	0.9996339426	0.9262447711
8815	0.9994248726	0.9260684627
8816	0.9992025458	0.925914659
8817	0.9990064058	0.9257334224
8818	0.998916818	0.9256111819
8819	0.9987852086	0.9255049876
8820	0.9986355044	0.9253771992
8821	0.9984887526	0.9252101095
8822	0.9983029552	0.9250627923
8823	0.9981056535	0.9248330412
8824	0.9978885016	0.9246786281
8825	0.9976876778	0.9245489268
8826	0.9975244069	0.9244250012
8827	0.9973897305	0.9243023511
8828	0.9972697127	0.9241931747
8829	0.9971106286	0.9240507801
8830	0.9969354747	0.9238897583
8831	0.9967602942	0.9237483271
8832	0.9966087786	0.9235855418
8833	0.9964599508	0.9234114008
8834	0.9962580979	0.9232494839
8835	0.9960873603	0.9230867729
8836	0.9958874023	0.9229410901
8837	0.9957530781	0.922815087
8838	0.9956459224	0.9227126327
8839	0.9954145875	0.9224505994
8840	0.9952470786	0.922302322
8841	0.9951154943	0.922168652
8842	0.9950021706	0.92207509
8843	0.9948341411	0.9218922847
8844	0.9946987475	0.9217968315
8845	0.9945267704	0.9216705774
8846	0.9944173655	0.9215497882
8847	0.9942232649	0.9213942546
8848	0.9940041478	0.9212492061
8849	0.9938862106	0.9211305348
8850	0.9938375142	0.9210630716
8851	0.9936787492	0.9209448015
8852	0.9935493602	0.9208235175
8853	0.9933178266	0.9205978144
8854	0.9931710214	0.9204026932
8855	0.9930116229	0.9202672823
8856	0.9927630037	0.9200187351
8857	0.9926154862	0.919909225
8858	0.9924216629	0.9197449083
8859	0.9922707612	0.9196381803
8860	0.9920930106	0.9194261697
8861	0.9919232348	0.9192038885
8862	0.9918313986	0.9190963595
8863	0.9917108596	0.9189733987
8864	0.9914688517	0.9187723308
8865	0.9913220652	0.9186414801
8866	0.9911092243	0.9184250971
8867	0.9910140957	0.9183363642
8868	0.9907955023	0.9180718805
8869	0.9907279047	0.9180158417
8870	0.9906370801	0.9179420419
8871	0.9904153855	0.917767693
8872	0.9902033718	0.9175748766
8873	0.9900723639	0.9174535319
8874	0.9899043068	0.9172768083
8875	0.9896908192	0.9170761925
8876	0.9895899625	0.9169990721
8877	0.9895438763	0.9169369292
8878	0.9893669226	0.9168045307
8879	0.9892544557	0.9166574262
8880	0.9891239852	0.9165340897
8881	0.9889248611	0.9163508065
8882	0.9887705987	0.9162081899
8883	0.9885285529	0.9159641925
8884	0.9883309973	0.915803397
8885	0.9881892379	0.915659685
8886	0.9879644036	0.9154554158
8887	0.9878398941	0.9153070339
8888	0.9877071674	0.9152011001
8889	0.9873998646	0.9149226464
8890	0.9872503298	0.9148048228
8891	0.9870877906	0.9146435057
8892	0.9869143069	0.9144786449
8893	0.9868006276	0.914360556
8894	0.98669001	0.9142751221
8895	0.986533763	0.9140756612
8896	0.9863216283	0.9139138616
8897	0.9861213341	0.9137793318
8898	0.9859490834	0.9135848193
8899	0.9858267278	0.9134643583
8900	0.9857185534	0.9133648139
8901	0.9854561841	0.913131427
8902	0.985327168	0.9130053669
8903	0.9851252243	0.9128726285
8904	0.9849350328	0.9127471731
8905	0.984758849	0.9125871772
8906	0.9846154548	0.9124862808
8907	0.9844330388	0.9123028242
8908	0.9843839535	0.9122481646
8909	0.9842054175	0.9120735546
8910	0.9840398399	0.9118991289
8911	0.9837687263	0.9117217463
8912	0.9836231773	0.9115690678
8913	0.9834366148	0.9113904492
8914	0.9832981006	0.9113229238
8915	0.9832126672	0.9112442209
8916	0.9830205497	0.9111070945
8917	0.9828512679	0.910924792
8918	0.9826320381	0.9106369506
8919	0.9823954166	0.9104583202
8920	0.9822145359	0.910318726
8921	0.9820692005	0.9101501728
8922	0.9818189644	0.9099453092
8923	0.9816734679	0.9098026198
8924	0.9813896558	0.9095847933
8925	0.9812660484	0.9095112399
8926	0.9811217219	0.9093108955
8927	0.9809067365	0.9091784266
8928	0.980662799	0.9089978134
8929	0.9804277576	0.9088177195
8930	0.9802290066	0.9085909769
8931	0.9800364071	0.9084208898
8932	0.9798629957	0.9082673708
8933	0.9796339764	0.9080880208
8934	0.9795049556	0.9079572067
8935	0.979367396	0.9078512908
8936	0.9792749039	0.9077782566
8937	0.9792028206	0.9077194384
8938	0.9790755322	0.9076306214
8939	0.9788914475	0.9074691125
8940	0.9787038957	0.9072439289
8941	0.9785275129	0.907082584
8942	0.9783773087	0.9069733824
8943	0.9782475148	0.906810846
8944	0.9781303781	0.9066763024
8945	0.9779802897	0.9065218762
8946	0.9778001411	0.9064015178
8947	0.9776753652	0.9062202633
8948	0.977519533	0.906056514
8949	0.9772060037	0.9058159378
8950	0.9770204253	0.9056798998
8951	0.9768909856	0.905565999
8952	0.9767246021	0.9054421607
8953	0.9766529979	0.9053946938
8954	0.976508092	0.9052755553
8955	0.9763701436	0.9051211914
8956	0.9761129923	0.9049520499
8957	0.9759588575	0.9048096456
8958	0.9757730773	0.9046628302
8959	0.9755967626	0.9045333051
8960	0.9754220793	0.9043829597
8961	0.975180993	0.9041731705
8962	0.9751183429	0.9041400409
8963	0.9750136742	0.904062233
8964	0.974880947	0.9039623284
8965	0.9746871521	0.9037714398
8966	0.9745212404	0.9036033652
8967	0.9744053254	0.9035221999
8968	0.974261345	0.9033957451
8969	0.9740821236	0.9032343811
8970	0.9739700898	0.9031145068
8971	0.9737862355	0.9029229778
8972	0.9736047136	0.9027842922
8973	0.9734150718	0.9025788566
8974	0.9732135291	0.9024111773
8975	0.9730214403	0.90227208
8976	0.9728123253	0.9020708759
8977	0.9726930692	0.9019676428
8978	0.9726246905	0.9019062995
8979	0.9724802462	0.9018022807
8980	0.9722868121	0.9016257782
8981	0.9721169258	0.9014587531
8982	0.9719394076	0.9013358483
8983	0.9718481597	0.9012216963
8984	0.9716180683	0.9010389203
8985	0.9715215763	0.9009461479
8986	0.9714331802	0.9008664144
8987	0.9712267791	0.9006821774
8988	0.9710559443	0.9005172682
8989	0.9709362116	0.9004288163
8990	0.9707737951	0.900307623
8991	0.9705860287	0.9001797731
8992	0.970384188	0.8999885294
8993	0.9702876103	0.8998924771
8994	0.9702157475	0.8998274206
8995	0.9700050848	0.8996749583
8996	0.9698694241	0.8995223253
8997	0.9696973843	0.8993648155
8998	0.9695044589	0.8992124482
8999	0.9693990741	0.8991450654
9000	0.9692468518	0.899032461
9001	0.9691015498	0.8989206385
9002	0.9690099967	0.8987946646
9003	0.9688482179	0.8986550005
9004	0.9686869538	0.8984960387
9005	0.9685589272	0.8983651221
9006	0.9683690472	0.8981890916
9007	0.9681758062	0.8980311117
9008	0.9680409792	0.8978911693
9009	0.9678876995	0.8977115143
9010	0.967817954	0.8976483199
9011	0.9676761088	0.8974937387
9012	0.9675918658	0.8974182338
9013	0.9674398656	0.8972883958
9014	0.9672839135	0.8971368133
9015	0.9671345713	0.8970006277
9016	0.9670128048	0.8969021955
9017	0.9667860388	0.89670278
9018	0.966566772	0.8965627818
9019	0.9664052104	0.8964457664
9020	0.9662163568	0.8962691186
9021	0.96613507	0.8961659545
9022	0.965971053	0.8960316626
9023	0.9658330176	0.8959213108
9024	0.9656171376	0.8957397718
9025	0.9654613364	0.8956116607
9026	0.9652432816	0.8954413759
9027	0.9651526476	0.8953818727
9028	0.9649404799	0.8952125467
9029	0.9647964318	0.89510889
9030	0.9646485189	0.8949380154
9031	0.9644275551	0.8946965132
9032	0.9642019714	0.894519898
9033	0.9640555586	0.8944102307
9034	0.9638271611	0.8942481614
9035	0.9636508915	0.8940571691
9036	0.9634241423	0.8938873268
9037	0.9632547142	0.8937341198
9038	0.9630520378	0.8935298811
9039	0.9627806941	0.8932691897
9040	0.9625370166	0.8930505847
9041	0.9622775849	0.8928423035
9042	0.9621600366	0.8927478382
9043	0.9620892344	0.8926967772
9044	0.9620225373	0.8926438466
9045	0.9618349822	0.8924321758
9046	0.9617388526	0.8922987363
9047	0.9615258975	0.8921599642
9048	0.9614139895	0.8920724632
9049	0.9613148107	0.8919863516
9050	0.9612171419	0.8919061716
9051	0.9610754279	0.8917870339
9052	0.9609233403	0.8916533147
9053	0.960735712	0.8914832568
9054	0.9606461669	0.891405082
9055	0.9604308658	0.8912339177
9056	0.9602595343	0.8910651626
9057	0.9601379993	0.8909175351
9058	0.9598790398	0.8906894409
9059	0.9597545901	0.8905812279
9060	0.9597022892	0.8905110641
9061	0.9595580843	0.8903576914
9062	0.9595009998	0.8903065895
9063	0.9592515905	0.8901130904
9064	0.9590001434	0.889904843
9065	0.9588751488	0.889800579
9066	0.9586701137	0.8895859224
9067	0.9585717782	0.8894553613
9068	0.9583820284	0.8892826829
9069	0.9582582909	0.8891581665
9070	0.9580223856	0.8889386215
9071	0.9578199473	0.8887621788
9072	0.9577354701	0.8886829373
9073	0.9576563038	0.8885827403
9074	0.9575123545	0.8884522279
9075	0.9573672433	0.8882958621
9076	0.9571847521	0.888149197
9077	0.9569507715	0.8879569781
9078	0.9567256779	0.8877506987
9079	0.9565537533	0.8876132737
9080	0.9564331498	0.8875167395
9081	0.9562350082	0.8873554387
9082	0.9560078312	0.8871382242
9083	0.9557897336	0.8869467734
9084	0.9555926777	0.8868166133
9085	0.9554546963	0.8867048838
9086	0.9553053929	0.8866071844
9087	0.9551336634	0.8864392027
9088	0.9551174153	0.8863959263
9089	0.9549276303	0.8862273579
9090	0.9548047291	0.8861133288
9091	0.9544851894	0.8858334597
9092	0.9543723464	0.8857340351
9093	0.9542200073	0.8856073363
9094	0.954023367	0.8854431465
9095	0.9538918471	0.885329862
9096	0.9538343182	0.8852652089
9097	0.953662369	0.8850785178
9098	0.9535081126	0.884933738
9099	0.9532976511	0.8847539509
9100	0.9531821089	0.8846651933
9101	0.9530841988	0.8845773223
9102	0.9528989487	0.8844074204
9103	0.9527579876	0.8843043877
9104	0.9525671663	0.8841555764
9105	0.9525169689	0.8841115922
9106	0.9524113008	0.8839880705
